Tick Block StakeCount0 TotalStakeQspWei0 totalStakers0 DepositQspWei0 PoolState0 PoolSizeQspWei0 MinStakeStartBlock0 StakeCount1 TotalStakeQspWei1 totalStakers1 DepositQspWei1 PoolState1 PoolSizeQspWei1 MinStakeStartBlock1 StakeCount2 TotalStakeQspWei2 totalStakers2 DepositQspWei2 PoolState2 PoolSizeQspWei2 MinStakeStartBlock2 StakeCount3 TotalStakeQspWei3 totalStakers3 DepositQspWei3 PoolState3 PoolSizeQspWei3 MinStakeStartBlock3 ActionOfAgent0 WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId ActionOfAgent1 WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId ActionOfAgent2 WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId ActionOfAgent3 WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId ActionOfAgent4 WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId Method0 Amount0 PoolId0 Error0 Method1 Amount1 PoolId1 Error1 Method2 Amount2 PoolId2 Error2 Method3 Amount3 PoolId3 Error3 Method4 Amount4 PoolId4 Error4 RewardAgent0 BalanceAgent0 RewardAgent1 BalanceAgent1 RewardAgent2 BalanceAgent2 RewardAgent3 BalanceAgent3 RewardAgent4 BalanceAgent4
135 44637 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9176e+22 4 500000000000000000000 41286 10 1e+21 2 9.466329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.6866130952380953e+21 0 1.6190138972138973e+21 0 1.378380092130092e+21 0 1.804568156843157e+21 0 1.8590953934953935e+21
136 44657 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9166e+22 4 500000000000000000000 41286 10 1e+21 2 9.461329365079364e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 3.6866130952380953e+21 0 1.6190138972138973e+21 0 1.378380092130092e+21 0 1.804568156843157e+21 0 1.8590953934953935e+21
137 44677 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9166e+22 4 500000000000000000000 41286 10 1e+21 2 9.461329365079364e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.689113095238095e+21 0 1.6210138972138973e+21 0 1.378380092130092e+21 0 1.808568156843157e+21 0 1.8630953934953935e+21
138 44697 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9156e+22 4 500000000000000000000 41286 10 1e+21 2 9.458829365079366e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.689113095238095e+21 0 1.6210138972138973e+21 0 1.378380092130092e+21 0 1.808568156843157e+21 0 1.8655953934953934e+21
139 44717 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9156e+22 4 500000000000000000000 41286 10 1e+21 2 9.456329365079366e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.689113095238095e+21 0 1.6230138972138973e+21 0 1.378380092130092e+21 0 1.812568156843157e+21 0 1.8695953934953934e+21
140 44737 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9146e+22 4 500000000000000000000 41286 10 1e+21 2 9.456329365079366e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 3.689113095238095e+21 0 1.6280138972138973e+21 0 1.3808800921300923e+21 0 1.812568156843157e+21 0 1.8695953934953934e+21
141 44757 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9146e+22 4 500000000000000000000 41286 10 1e+21 2 9.448829365079364e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.691613095238095e+21 0 1.6300138972138973e+21 0 1.3858800921300923e+21 0 1.816568156843157e+21 0 1.8735953934953934e+21
142 44777 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9136e+22 4 500000000000000000000 41286 10 1e+21 2 9.441329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.691613095238095e+21 0 1.6300138972138973e+21 0 1.388380092130092e+21 0 1.816568156843157e+21 0 1.8735953934953934e+21
143 44797 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9136e+22 4 500000000000000000000 41286 10 1e+21 2 9.438829365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.691613095238095e+21 0 1.6345138972138972e+21 0 1.388380092130092e+21 0 1.820568156843157e+21 0 1.8775953934953934e+21
144 44817 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9126e+22 4 500000000000000000000 41286 10 1e+21 2 9.436329365079366e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 3.6941130952380955e+21 0 1.6345138972138972e+21 0 1.388380092130092e+21 0 1.820568156843157e+21 0 1.8775953934953934e+21
145 44837 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9126e+22 4 500000000000000000000 41286 10 1e+21 2 9.433829365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.6941130952380955e+21 0 1.6365138972138972e+21 0 1.388380092130092e+21 0 1.824568156843157e+21 0 1.8840953934953935e+21
146 44857 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9116e+22 4 500000000000000000000 41286 10 1e+21 2 9.431329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 3.6941130952380955e+21 0 1.6365138972138972e+21 0 1.388380092130092e+21 0 1.824568156843157e+21 0 1.8840953934953935e+21
147 44877 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9116e+22 4 500000000000000000000 41286 10 1e+21 2 9.431329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 3.6941130952380955e+21 0 1.6410138972138973e+21 0 1.3908800921300923e+21 0 1.828568156843157e+21 0 1.8880953934953935e+21
148 44897 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9106e+22 4 500000000000000000000 41286 10 1e+21 2 9.426329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.6941130952380955e+21 0 1.6435138972138972e+21 0 1.393380092130092e+21 0 1.828568156843157e+21 0 1.8880953934953935e+21
149 44917 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9106e+22 4 500000000000000000000 41286 10 1e+21 2 9.421329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.6966130952380953e+21 0 1.6455138972138972e+21 0 1.3958800921300923e+21 0 1.832568156843157e+21 0 1.8920953934953935e+21
150 44937 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9096e+22 4 500000000000000000000 41286 10 1e+21 2 9.416329365079366e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.6966130952380953e+21 0 1.6480138972138973e+21 0 1.398380092130092e+21 0 1.832568156843157e+21 0 1.8920953934953935e+21
151 44957 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9096e+22 4 500000000000000000000 41286 10 1e+21 2 9.411329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.6966130952380953e+21 0 1.6500138972138973e+21 0 1.398380092130092e+21 0 1.836568156843157e+21 0 1.8960953934953935e+21
152 44977 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9086e+22 4 500000000000000000000 41286 10 1e+21 2 9.411329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.699113095238095e+21 0 1.6500138972138973e+21 0 1.398380092130092e+21 0 1.836568156843157e+21 0 1.8960953934953935e+21
153 44997 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9086e+22 4 500000000000000000000 41286 10 1e+21 2 9.408829365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.699113095238095e+21 0 1.6520138972138973e+21 0 1.398380092130092e+21 0 1.840568156843157e+21 0 1.9025953934953934e+21
154 45017 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9076e+22 4 500000000000000000000 41286 10 1e+21 2 9.406329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.699113095238095e+21 0 1.6520138972138973e+21 0 1.398380092130092e+21 0 1.840568156843157e+21 0 1.9025953934953934e+21
155 45037 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9076e+22 4 500000000000000000000 41286 10 1e+21 2 9.406329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 3.699113095238095e+21 0 1.6590138972138973e+21 0 1.4008800921300923e+21 0 1.844568156843157e+21 0 1.9065953934953934e+21
156 45057 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9066e+22 4 500000000000000000000 41286 10 1e+21 2 9.398829365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.701613095238095e+21 0 1.6590138972138973e+21 0 1.4058800921300923e+21 0 1.844568156843157e+21 0 1.9065953934953934e+21
157 45077 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9066e+22 4 500000000000000000000 41286 10 1e+21 2 9.391329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.701613095238095e+21 0 1.6610138972138973e+21 0 1.408380092130092e+21 0 1.848568156843157e+21 0 1.9105953934953934e+21
158 45097 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9056e+22 4 500000000000000000000 41286 10 1e+21 2 9.388829365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.701613095238095e+21 0 1.6635138972138972e+21 0 1.408380092130092e+21 0 1.848568156843157e+21 0 1.9105953934953934e+21
159 45117 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9056e+22 4 500000000000000000000 41286 10 1e+21 2 9.386329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.7041130952380955e+21 0 1.6655138972138972e+21 0 1.408380092130092e+21 0 1.852568156843157e+21 0 1.9145953934953934e+21
160 45137 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9046e+22 4 500000000000000000000 41286 10 1e+21 2 9.383829365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 3.7041130952380955e+21 0 1.6655138972138972e+21 0 1.408380092130092e+21 0 1.852568156843157e+21 0 1.9170953934953935e+21
161 45157 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9046e+22 4 500000000000000000000 41286 10 1e+21 2 9.381329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 3.7041130952380955e+21 0 1.6675138972138972e+21 0 1.408380092130092e+21 0 1.856568156843157e+21 0 1.9210953934953935e+21
162 45177 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9036e+22 4 500000000000000000000 41286 10 1e+21 2 9.381329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 3.7041130952380955e+21 0 1.6700138972138973e+21 0 1.4108800921300923e+21 0 1.856568156843157e+21 0 1.9210953934953935e+21
163 45197 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9036e+22 4 500000000000000000000 41286 10 1e+21 2 9.376329365079366e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 3.7041130952380955e+21 0 1.6745138972138972e+21 0 1.413380092130092e+21 0 1.860568156843157e+21 0 1.9250953934953935e+21
164 45217 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9026e+22 4 500000000000000000000 41286 10 1e+21 2 9.371329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.7066130952380953e+21 0 1.6745138972138972e+21 0 1.4158800921300923e+21 0 1.860568156843157e+21 0 1.9250953934953935e+21
165 45237 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9026e+22 4 500000000000000000000 41286 10 1e+21 2 9.366329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.7066130952380953e+21 0 1.6790138972138973e+21 0 1.418380092130092e+21 0 1.864568156843157e+21 0 1.9290953934953935e+21
166 45257 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9016e+22 4 500000000000000000000 41286 10 1e+21 2 9.361329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 3.7066130952380953e+21 0 1.6790138972138973e+21 0 1.418380092130092e+21 0 1.864568156843157e+21 0 1.9290953934953935e+21
167 45277 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9016e+22 4 500000000000000000000 41286 10 1e+21 2 9.361329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 3.709113095238095e+21 0 1.6810138972138973e+21 0 1.418380092130092e+21 0 1.868568156843157e+21 0 1.9330953934953935e+21
168 45297 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9006e+22 4 500000000000000000000 41286 10 1e+21 2 9.358829365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 3.709113095238095e+21 0 1.6810138972138973e+21 0 1.418380092130092e+21 0 1.868568156843157e+21 0 1.9355953934953934e+21
169 45317 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9006e+22 4 500000000000000000000 41286 10 1e+21 2 9.356329365079366e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 3.709113095238095e+21 0 1.6830138972138973e+21 0 1.418380092130092e+21 0 1.872568156843157e+21 0 1.9395953934953934e+21
